title,type,tags
Curso en Neuromecánica en la Readaptación de Lesiones Deportivas - Nivel 1,Curso,"[{""locale"":""es"",""name"":""Salud y Fitness"",""principal"":false,""slug"":""salud-y-fitness"",""uid"":""ts-c57cfb26557cef""},{""locale"":""es"",""name"":""Prev. y Rehabilitación de Lesiones"",""principal"":true,""slug"":""prevencion-y-rehabilitacion-de-lesiones"",""uid"":""ts-j57cfb26557fdb""},{""locale"":""es"",""name"":""Traumatología"",""principal"":false,""slug"":""traumatologia"",""uid"":""ts-G57cfb26558f46""},{""locale"":""zh"",""name"":""外伤学"",""principal"":false,""slug"":""wai-shang-xue"",""uid"":""ts-G57cfb26558f46""},{""locale"":""en"",""name"":""Health \u0026 Fitness"",""principal"":false,""slug"":""health-fitness"",""uid"":""ts-c57cfb26557cef""},{""locale"":""en"",""name"":""Injury Prevention and Rehabilitation"",""principal"":true,""slug"":""injury-prevention-and-rehabilitation"",""uid"":""ts-j57cfb26557fdb""},{""locale"":""en"",""name"":""Traumatology"",""principal"":false,""slug"":""traumatology"",""uid"":""ts-G57cfb26558f46""}]"
Curso Oficial en Preparación Física en Vóleibol,Curso,"[{""locale"":""es"",""name"":""Fuerza y Potencia"",""principal"":false,""slug"":""entrenamiento-de-la-fuerza-y-potencia"",""uid"":""ts-R57cfb26551630""},{""locale"":""es"",""name"":""Deportes de Equipo"",""principal"":false,""slug"":""entrenamiento-en-deportes-de-equipo"",""uid"":""ts-g57cfb265522f9""},{""locale"":""es"",""name"":""Vóleibol"",""principal"":true,""slug"":""entrenamiento-en-voleibol"",""uid"":""ts-L57cfb26553220""},{""locale"":""en"",""name"":""Strength \u0026 Power Training"",""principal"":false,""slug"":""power-strength-training"",""uid"":""ts-R57cfb26551630""},{""locale"":""en"",""name"":""Team Sports Training"",""principal"":false,""slug"":""team-sports"",""uid"":""ts-g57cfb265522f9""},{""locale"":""en"",""name"":""Voleyball Training"",""principal"":true,""slug"":""voleyball-training"",""uid"":""ts-L57cfb26553220""}]"
Curso en Cardiología del Deporte,Curso,"[{""locale"":""es"",""name"":""Prev. y Rehabilitación de Lesiones"",""principal"":false,""slug"":""prevencion-y-rehabilitacion-de-lesiones"",""uid"":""ts-j57cfb26557fdb""},{""locale"":""es"",""name"":""Patologías"",""principal"":true,""slug"":""ejercicio-fisico-en-patologias"",""uid"":""ts-o57cfb26558809""},{""locale"":""es"",""name"":""Traumatología"",""principal"":false,""slug"":""traumatologia"",""uid"":""ts-G57cfb26558f46""},{""locale"":""zh"",""name"":""外伤学"",""principal"":false,""slug"":""wai-shang-xue"",""uid"":""ts-G57cfb26558f46""},{""locale"":""en"",""name"":""Injury Prevention and Rehabilitation"",""principal"":false,""slug"":""injury-prevention-and-rehabilitation"",""uid"":""ts-j57cfb26557fdb""},{""locale"":""en"",""name"":""Exercise \u0026 Diseases"",""principal"":true,""slug"":""exercise-diseases"",""uid"":""ts-o57cfb26558809""},{""locale"":""en"",""name"":""Traumatology"",""principal"":false,""slug"":""traumatology"",""uid"":""ts-G57cfb26558f46""}]"
Curso en Dieta Cetogénica,Curso,"[{""locale"":""es"",""name"":""Nutrición"",""principal"":true,""slug"":""nutricion-deportiva"",""uid"":""ts-t57cfb26556fbf""},{""locale"":""es"",""name"":""Salud y Fitness"",""principal"":false,""slug"":""salud-y-fitness"",""uid"":""ts-c57cfb26557cef""},{""locale"":""en"",""name"":""Sport Nutrition"",""principal"":true,""slug"":""sport-nutrition"",""uid"":""ts-t57cfb26556fbf""},{""locale"":""en"",""name"":""Health \u0026 Fitness"",""principal"":false,""slug"":""health-fitness"",""uid"":""ts-c57cfb26557cef""}]"
Curso en Nutrición Deportiva: últimos avances,Curso,"[{""locale"":""es"",""name"":""Nutrición"",""principal"":true,""slug"":""nutricion-deportiva"",""uid"":""ts-t57cfb26556fbf""},{""locale"":""en"",""name"":""Sport Nutrition"",""principal"":true,""slug"":""sport-nutrition"",""uid"":""ts-t57cfb26556fbf""}]"
Curso en Entrenamiento de la Mujer para la Estética y la Salud,Curso,"[{""locale"":""es"",""name"":""Nutrición"",""principal"":false,""slug"":""nutricion-deportiva"",""uid"":""ts-t57cfb26556fbf""},{""locale"":""es"",""name"":""Salud y Fitness"",""principal"":true,""slug"":""salud-y-fitness"",""uid"":""ts-c57cfb26557cef""},{""locale"":""en"",""name"":""Sport Nutrition"",""principal"":false,""slug"":""sport-nutrition"",""uid"":""ts-t57cfb26556fbf""},{""locale"":""en"",""name"":""Health \u0026 Fitness"",""principal"":true,""slug"":""health-fitness"",""uid"":""ts-c57cfb26557cef""},{""locale"":""en"",""name"":""Exercise for Body Aesthetics"",""principal"":false,""slug"":""exercise-for-body-aesthetics"",""uid"":""ts-W57cfb26557e6c""}]"
"Los Complejos 1, 2 y 3 en el Voleibol (K1, K2 y K3)",Curso,"[{""locale"":""es"",""name"":""Vóleibol"",""principal"":true,""slug"":""entrenamiento-en-voleibol"",""uid"":""ts-L57cfb26553220""},{""locale"":""en"",""name"":""Voleyball Training"",""principal"":true,""slug"":""voleyball-training"",""uid"":""ts-L57cfb26553220""}]"
Entrenador Nacional de Voley de Playa - Nivel 1,Curso,"[{""locale"":""es"",""name"":""Deportes de Equipo"",""principal"":false,""slug"":""entrenamiento-en-deportes-de-equipo"",""uid"":""ts-g57cfb265522f9""},{""locale"":""es"",""name"":""Vóleibol"",""principal"":true,""slug"":""entrenamiento-en-voleibol"",""uid"":""ts-L57cfb26553220""},{""locale"":""en"",""name"":""Team Sports Training"",""principal"":false,""slug"":""team-sports"",""uid"":""ts-g57cfb265522f9""},{""locale"":""en"",""name"":""Voleyball Training"",""principal"":true,""slug"":""voleyball-training"",""uid"":""ts-L57cfb26553220""}]"
Curso de Ondas Radiales de Presión para Kinesiólogos y Fisioterapeutas - Ondas de Choque,Curso,"[{""locale"":""es"",""name"":""Prev. y Rehabilitación de Lesiones"",""principal"":true,""slug"":""prevencion-y-rehabilitacion-de-lesiones"",""uid"":""ts-j57cfb26557fdb""},{""locale"":""en"",""name"":""Injury Prevention and Rehabilitation"",""principal"":true,""slug"":""injury-prevention-and-rehabilitation"",""uid"":""ts-j57cfb26557fdb""}]"
Curso en Construcción de un Equipo de Básquetbol y su Filosofía,Curso,"[{""locale"":""es"",""name"":""Deportes de Equipo"",""principal"":false,""slug"":""entrenamiento-en-deportes-de-equipo"",""uid"":""ts-g57cfb265522f9""},{""locale"":""es"",""name"":""Entrenamiento en Básquetbol"",""principal"":true,""slug"":""entrenamiento-en-basquetbol"",""uid"":""ts-H57cfb2655268a""},{""locale"":""en"",""name"":""Team Sports Training"",""principal"":false,""slug"":""team-sports"",""uid"":""ts-g57cfb265522f9""},{""locale"":""en"",""name"":""Basketball Training"",""principal"":true,""slug"":""basketball-training"",""uid"":""ts-H57cfb2655268a""}]"
Curso en Deportología Pediátrica aplicada a la Alta Competencia,Curso,"[{""locale"":""es"",""name"":""Alto Rendimiento"",""principal"":false,""slug"":""alto-rendimiento"",""uid"":""ts-m57cfb26557b7a""},{""locale"":""es"",""name"":""Prev. y Rehabilitación de Lesiones"",""principal"":false,""slug"":""prevencion-y-rehabilitacion-de-lesiones"",""uid"":""ts-j57cfb26557fdb""},{""locale"":""es"",""name"":""Niños y Adolescentes"",""principal"":true,""slug"":""actividad-fisica-y-entrenamiento-en-ninos-y-adolescentes"",""uid"":""ts-e57cfb26558457""},{""locale"":""en"",""name"":""High Performance"",""principal"":false,""slug"":""high-performance"",""uid"":""ts-m57cfb26557b7a""},{""locale"":""en"",""name"":""Injury Prevention and Rehabilitation"",""principal"":false,""slug"":""injury-prevention-and-rehabilitation"",""uid"":""ts-j57cfb26557fdb""},{""locale"":""en"",""name"":""Physical Activity \u0026 Training in Children \u0026 Adolescents"",""principal"":true,""slug"":""physical-activity-training-in-children-adolescents"",""uid"":""ts-e57cfb26558457""}]"
Curso Teórico de Ondas de Choque para Médicos,Curso,"[{""locale"":""es"",""name"":""Prev. y Rehabilitación de Lesiones"",""principal"":false,""slug"":""prevencion-y-rehabilitacion-de-lesiones"",""uid"":""ts-j57cfb26557fdb""},{""locale"":""es"",""name"":""Traumatología"",""principal"":true,""slug"":""traumatologia"",""uid"":""ts-G57cfb26558f46""},{""locale"":""zh"",""name"":""外伤学"",""principal"":true,""slug"":""wai-shang-xue"",""uid"":""ts-G57cfb26558f46""},{""locale"":""en"",""name"":""Injury Prevention and Rehabilitation"",""principal"":false,""slug"":""injury-prevention-and-rehabilitation"",""uid"":""ts-j57cfb26557fdb""},{""locale"":""en"",""name"":""Traumatology"",""principal"":true,""slug"":""traumatology"",""uid"":""ts-G57cfb26558f46""}]"
Curso en Fundamentos del Entrenamiento Inteligente,Curso,"[{""locale"":""es"",""name"":""Fuerza y Potencia"",""principal"":true,""slug"":""entrenamiento-de-la-fuerza-y-potencia"",""uid"":""ts-R57cfb26551630""},{""locale"":""es"",""name"":""Evaluación"",""principal"":false,""slug"":""evaluacion-deportiva"",""uid"":""ts-D57cfb26557847""},{""locale"":""es"",""name"":""Salud y Fitness"",""principal"":false,""slug"":""salud-y-fitness"",""uid"":""ts-c57cfb26557cef""},{""locale"":""en"",""name"":""Strength \u0026 Power Training"",""principal"":true,""slug"":""power-strength-training"",""uid"":""ts-R57cfb26551630""},{""locale"":""en"",""name"":""Sports Performance Testing"",""principal"":false,""slug"":""sports-performance-testing"",""uid"":""ts-D57cfb26557847""},{""locale"":""en"",""name"":""Health \u0026 Fitness"",""principal"":false,""slug"":""health-fitness"",""uid"":""ts-c57cfb26557cef""}]"
Curso en Fundamentos del Entrenamiento Deportivo Inteligente,Curso,"[{""locale"":""es"",""name"":""Fuerza y Potencia"",""principal"":true,""slug"":""entrenamiento-de-la-fuerza-y-potencia"",""uid"":""ts-R57cfb26551630""},{""locale"":""es"",""name"":""Alto Rendimiento"",""principal"":false,""slug"":""alto-rendimiento"",""uid"":""ts-m57cfb26557b7a""},{""locale"":""es"",""name"":""Salud y Fitness"",""principal"":false,""slug"":""salud-y-fitness"",""uid"":""ts-c57cfb26557cef""},{""locale"":""en"",""name"":""Strength \u0026 Power Training"",""principal"":true,""slug"":""power-strength-training"",""uid"":""ts-R57cfb26551630""},{""locale"":""en"",""name"":""High Performance"",""principal"":false,""slug"":""high-performance"",""uid"":""ts-m57cfb26557b7a""},{""locale"":""en"",""name"":""Health \u0026 Fitness"",""principal"":false,""slug"":""health-fitness"",""uid"":""ts-c57cfb26557cef""}]"
Curso de Preparación Física en el Baloncesto Juvenil de Alto Rendimiento,Curso,"[{""locale"":""es"",""name"":""Entrenamiento en Básquetbol"",""principal"":true,""slug"":""entrenamiento-en-basquetbol"",""uid"":""ts-H57cfb2655268a""},{""locale"":""es"",""name"":""Alto Rendimiento"",""principal"":false,""slug"":""alto-rendimiento"",""uid"":""ts-m57cfb26557b7a""},{""locale"":""en"",""name"":""Basketball Training"",""principal"":true,""slug"":""basketball-training"",""uid"":""ts-H57cfb2655268a""},{""locale"":""en"",""name"":""High Performance"",""principal"":false,""slug"":""high-performance"",""uid"":""ts-m57cfb26557b7a""}]"
"Dos años de Macri-Economics: ¿Gradualismo, Ajuste o Populismo Financiero?",Webinar,"[{""locale"":""es"",""name"":""Coaching"",""principal"":true,""slug"":""coaching-deportivo"",""uid"":""ts-R57cfb2655937c""},{""locale"":""en"",""name"":""Sports Coaching"",""principal"":true,""slug"":""sports-coaching"",""uid"":""ts-R57cfb2655937c""}]"
Turismo Accesible,Curso,"[{""locale"":""es"",""name"":""Turismo"",""principal"":true,""slug"":""turismo"",""uid"":""ts-E5cd0a6de72328""},{""locale"":""zh"",""name"":""旅游"",""principal"":true,""slug"":""lu-you"",""uid"":""ts-E5cd0a6de72328""},{""locale"":""en"",""name"":""Tourism"",""principal"":true,""slug"":""tourism"",""uid"":""ts-E5cd0a6de72328""}]"
Dirección y Gestión en Turismo de SPA y Centros Wellness,Curso,"[{""locale"":""es"",""name"":""Turismo"",""principal"":true,""slug"":""turismo"",""uid"":""ts-E5cd0a6de72328""},{""locale"":""zh"",""name"":""旅游"",""principal"":true,""slug"":""lu-you"",""uid"":""ts-E5cd0a6de72328""},{""locale"":""en"",""name"":""Tourism"",""principal"":true,""slug"":""tourism"",""uid"":""ts-E5cd0a6de72328""}]"
Turismo Rural: Marketing y Comercialización,Curso,"[{""locale"":""es"",""name"":""Turismo"",""principal"":true,""slug"":""turismo"",""uid"":""ts-E5cd0a6de72328""},{""locale"":""zh"",""name"":""旅游"",""principal"":true,""slug"":""lu-you"",""uid"":""ts-E5cd0a6de72328""},{""locale"":""en"",""name"":""Tourism"",""principal"":true,""slug"":""tourism"",""uid"":""ts-E5cd0a6de72328""}]"
Curso de Turismo en Relevamiento Patrimonial,Curso,"[{""locale"":""es"",""name"":""Turismo"",""principal"":true,""slug"":""turismo"",""uid"":""ts-E5cd0a6de72328""},{""locale"":""zh"",""name"":""旅游"",""principal"":true,""slug"":""lu-you"",""uid"":""ts-E5cd0a6de72328""},{""locale"":""en"",""name"":""Tourism"",""principal"":true,""slug"":""tourism"",""uid"":""ts-E5cd0a6de72328""}]"
Curso de Especialización en Diseño de Programas de Ejercicio en Sobrepeso y Obesidad,Curso,"[{""locale"":""es"",""name"":""Salud y Fitness"",""principal"":true,""slug"":""salud-y-fitness"",""uid"":""ts-c57cfb26557cef""},{""locale"":""es"",""name"":""Patologías"",""principal"":false,""slug"":""ejercicio-fisico-en-patologias"",""uid"":""ts-o57cfb26558809""},{""locale"":""en"",""name"":""Health \u0026 Fitness"",""principal"":true,""slug"":""health-fitness"",""uid"":""ts-c57cfb26557cef""},{""locale"":""en"",""name"":""Exercise for Body Aesthetics"",""principal"":false,""slug"":""exercise-for-body-aesthetics"",""uid"":""ts-W57cfb26557e6c""},{""locale"":""en"",""name"":""Exercise \u0026 Diseases"",""principal"":false,""slug"":""exercise-diseases"",""uid"":""ts-o57cfb26558809""}]"
Curso de Entrenamiento de la Fuerza para el Acondicionamiento Físico,Curso,"[{""locale"":""es"",""name"":""Fuerza y Potencia"",""principal"":false,""slug"":""entrenamiento-de-la-fuerza-y-potencia"",""uid"":""ts-R57cfb26551630""},{""locale"":""es"",""name"":""Alto Rendimiento"",""principal"":false,""slug"":""alto-rendimiento"",""uid"":""ts-m57cfb26557b7a""},{""locale"":""es"",""name"":""Salud y Fitness"",""principal"":true,""slug"":""salud-y-fitness"",""uid"":""ts-c57cfb26557cef""},{""locale"":""en"",""name"":""Strength \u0026 Power Training"",""principal"":false,""slug"":""power-strength-training"",""uid"":""ts-R57cfb26551630""},{""locale"":""en"",""name"":""High Performance"",""principal"":false,""slug"":""high-performance"",""uid"":""ts-m57cfb26557b7a""},{""locale"":""en"",""name"":""Health \u0026 Fitness"",""principal"":true,""slug"":""health-fitness"",""uid"":""ts-c57cfb26557cef""}]"
Mindfulness para Deportistas,Curso,"[{""locale"":""es"",""name"":""Psicología"",""principal"":true,""slug"":""psicologia-del-deporte"",""uid"":""ts-T57cfb265575ff""},{""locale"":""en"",""name"":""Sport Psychology"",""principal"":true,""slug"":""sport-psychology"",""uid"":""ts-T57cfb265575ff""}]"
curso holistica,Curso,"[{""locale"":""es"",""name"":""Medicina Reproductiva"",""principal"":true,""slug"":""medicina-reproductiva"",""uid"":""ts-S5ae254714374a""},{""locale"":""en"",""name"":""Reproductive Medicine"",""principal"":true,""slug"":""reproductive-medicine"",""uid"":""ts-S5ae254714374a""}]"
Diplomado en Nutrición Deportiva,Curso,"[{""locale"":""es"",""name"":""Nutrición"",""principal"":true,""slug"":""nutricion-deportiva"",""uid"":""ts-t57cfb26556fbf""},{""locale"":""en"",""name"":""Sport Nutrition"",""principal"":true,""slug"":""sport-nutrition"",""uid"":""ts-t57cfb26556fbf""}]"
Curso de Especialista en Entrenamiento Intermitente,Curso,"[{""locale"":""es"",""name"":""Fuerza y Potencia"",""principal"":false,""slug"":""entrenamiento-de-la-fuerza-y-potencia"",""uid"":""ts-R57cfb26551630""},{""locale"":""es"",""name"":""Deportes de Equipo"",""principal"":false,""slug"":""entrenamiento-en-deportes-de-equipo"",""uid"":""ts-g57cfb265522f9""},{""locale"":""es"",""name"":""Fisiología"",""principal"":true,""slug"":""fisiologia-del-ejercicio"",""uid"":""ts-M57cfb26556d10""},{""locale"":""en"",""name"":""Strength \u0026 Power Training"",""principal"":false,""slug"":""power-strength-training"",""uid"":""ts-R57cfb26551630""},{""locale"":""en"",""name"":""Team Sports Training"",""principal"":false,""slug"":""team-sports"",""uid"":""ts-g57cfb265522f9""},{""locale"":""en"",""name"":""Exercise Physiology"",""principal"":true,""slug"":""exercise-physiology"",""uid"":""ts-M57cfb26556d10""}]"
Yoga para Corredores,Curso,"[{""locale"":""es"",""name"":""Salud y Fitness"",""principal"":true,""slug"":""salud-y-fitness"",""uid"":""ts-c57cfb26557cef""},{""locale"":""en"",""name"":""Health \u0026 Fitness"",""principal"":true,""slug"":""health-fitness"",""uid"":""ts-c57cfb26557cef""}]"
Curso de Psico-Entrenamiento Deportivo y Ayurveda,Curso,"[{""locale"":""es"",""name"":""Psicología"",""principal"":true,""slug"":""psicologia-del-deporte"",""uid"":""ts-T57cfb265575ff""},{""locale"":""en"",""name"":""Sport Psychology"",""principal"":true,""slug"":""sport-psychology"",""uid"":""ts-T57cfb265575ff""}]"
Curso de Preparación Física Integral para Deportes de Situación,Curso,"[{""locale"":""es"",""name"":""Deportes de Equipo"",""principal"":true,""slug"":""entrenamiento-en-deportes-de-equipo"",""uid"":""ts-g57cfb265522f9""},{""locale"":""es"",""name"":""Alto Rendimiento"",""principal"":false,""slug"":""alto-rendimiento"",""uid"":""ts-m57cfb26557b7a""},{""locale"":""en"",""name"":""Team Sports Training"",""principal"":true,""slug"":""team-sports"",""uid"":""ts-g57cfb265522f9""},{""locale"":""en"",""name"":""High Performance"",""principal"":false,""slug"":""high-performance"",""uid"":""ts-m57cfb26557b7a""}]"
Programación del Entrenamiento de la Fuerza en Deportes Colectivos,Curso,"[{""locale"":""es"",""name"":""Fuerza y Potencia"",""principal"":true,""slug"":""entrenamiento-de-la-fuerza-y-potencia"",""uid"":""ts-R57cfb26551630""},{""locale"":""en"",""name"":""Strength \u0026 Power Training"",""principal"":true,""slug"":""power-strength-training"",""uid"":""ts-R57cfb26551630""}]"
Curso de Entrenamiento en Fútbol Femenino - con opción a Práctica en España,Curso,"[{""locale"":""es"",""name"":""Deportes de Equipo"",""principal"":false,""slug"":""entrenamiento-en-deportes-de-equipo"",""uid"":""ts-g57cfb265522f9""},{""locale"":""es"",""name"":""Fútbol"",""principal"":true,""slug"":""entrenamiento-en-futbol"",""uid"":""ts-457cfb265524e2""},{""locale"":""es"",""name"":""Alto Rendimiento"",""principal"":false,""slug"":""alto-rendimiento"",""uid"":""ts-m57cfb26557b7a""},{""locale"":""en"",""name"":""Team Sports Training"",""principal"":false,""slug"":""team-sports"",""uid"":""ts-g57cfb265522f9""},{""locale"":""en"",""name"":""Soccer Training"",""principal"":true,""slug"":""soccer-training"",""uid"":""ts-457cfb265524e2""},{""locale"":""en"",""name"":""High Performance"",""principal"":false,""slug"":""high-performance"",""uid"":""ts-m57cfb26557b7a""}]"
